source,type,target,weight
fault_code:00a8a5c3f7ba,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:020c48773625,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:020c48773625,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:0286dd552c9b,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:0486ffb0d9c8,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:05a53e3696e2,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:05a8ea5382b9,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:065f8e41a20c,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:06cb3f00aa09,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:08d55d01921d,BELONGS_TO_SYSTEM,system:c763cf2eda0d,6
fault_code:08d55d01921d,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:08d55d01921d,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:0fb914ab018d,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:1407c2b75f43,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:1625434cebb5,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:1c76c42db69f,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:1d7deb7af392,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:1f1362ea41d1,HAS_CATEGORY,category:6e28c678070e,6
fault_code:264c3f3470ca,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:264c3f3470ca,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:267b976f6f33,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:29350804a152,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:2a459380709e,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:2a7541babb57,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:3032a4beba0c,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:356a192b7913,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:367ac64a16d1,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:3977dced04b7,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:3977dced04b7,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:39dfc9ffd325,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:3a085d1bc5fa,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:3af0af21718a,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:4260e7eabc19,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:450ddec8dd20,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:45cbe19f3771,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:4ac2bbff5b52,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:4b2e392816d9,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:4d134bc07221,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:4d89d294cd4c,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:511a418e7259,HAS_CATEGORY,category:6e28c678070e,6
fault_code:51eac6b471a2,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:51eac6b471a2,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:524e05dc7723,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:536fb6934062,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:59129aacfb6c,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:5a9295d8fa43,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:5b384ce32d8c,BELONGS_TO_SYSTEM,system:c763cf2eda0d,6
fault_code:5b384ce32d8c,HAS_CATEGORY,category:c17f53f815d3,6
fault_code:5b384ce32d8c,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:5dd8b53aacfc,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:5e5ad0b76c76,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:5e5ad0b76c76,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:601ca99d55f0,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:6153f0b97fb4,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:6216f8a75fd5,BELONGS_TO_SYSTEM,system:a661c9b6aef0,6
fault_code:6216f8a75fd5,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:62866ab41533,BELONGS_TO_SYSTEM,system:c763cf2eda0d,6
fault_code:62866ab41533,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:632667547e7c,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:664352171132,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:668f37d8c8de,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:668f37d8c8de,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:68b5193fd0f5,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:68b7933743e4,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:6c1e671f9af5,HAS_CATEGORY,category:6e28c678070e,6
fault_code:6d0e1050797b,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:6e75d23a0574,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:6f946e26bbbc,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:6f946e26bbbc,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:6fb84aed32fa,INVOLVES_COMPONENT,component:23362670e490,6
fault_code:7224f997fc14,HAS_CATEGORY,category:6e28c678070e,6
fault_code:74cbd2c215c2,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:75988f5ac057,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:761f22b2c159,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:76546f9a641e,BELONGS_TO_SYSTEM,system:c763cf2eda0d,6
fault_code:77c8184f671a,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:77de68daecd8,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:784ef0059227,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:787d41d9c35c,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:78a8efcbaaa1,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:7a95563490d8,INVOLVES_COMPONENT,component:192052579181,6
fault_code:7a95563490d8,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:7d7116e23efe,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:7ed28031fea3,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:7ed28031fea3,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:7edab1f00ca6,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:81c69212880f,HAS_CATEGORY,category:6e28c678070e,6
fault_code:828f720439ce,HAS_CATEGORY,category:6e28c678070e,6
fault_code:82ad38f88521,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:82ad38f88521,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:84582c1dbe02,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:859371c78674,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:85f1002bf139,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:8665243ef242,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:8b7471f4ae0b,INVOLVES_COMPONENT,component:023d52a774c3,6
fault_code:8b7471f4ae0b,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:8effee409c62,HAS_CATEGORY,category:6e28c678070e,6
fault_code:902ba3cda188,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:91dfde1d6e00,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:92cfceb39d57,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:934385f53d1b,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:95e815d1541b,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:9741f79aca77,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:98fbc42faedc,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:98fbc42faedc,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:9a15f42d1c52,HAS_CATEGORY,category:6e28c678070e,6
fault_code:9a3e61b6bcc8,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:9d323717c1d5,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:9d4650d4e894,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:9d8974baddfc,BELONGS_TO_SYSTEM,system:3b38804e36bc,6
fault_code:a02b857f2eff,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:a1422e6a1686,HAS_CATEGORY,category:6e28c678070e,6
fault_code:a1422e6a1686,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:a2092f63a2f9,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:a2092f63a2f9,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:a2e33d344f27,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:a4c36ded9dbf,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:a6f16ab483da,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:a72b20062ec2,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:a785bdbf3c99,INVOLVES_COMPONENT,component:192052579181,6
fault_code:a785bdbf3c99,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:a9334987ece7,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:ac2646028f5b,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:ac3e7b007d7a,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:ae5ffa6599c8,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:af3e133428b9,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:b16a457a3302,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:b3c0730cf3f5,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:b4c96d80854d,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:b74f5ee94614,HAS_CATEGORY,category:6e28c678070e,6
fault_code:b7eb6c689c03,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:ba613d1fc0d9,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:bbcbb1e84426,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:be461a0cd1fd,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:bf0d80b16262,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:bf0d80b16262,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:c1dfd96eea8c,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:c28aca23f1ef,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:c5b76da3e608,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:c8c06cfae2f5,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:c9ca44276565,BELONGS_TO_SYSTEM,system:3b38f224d81f,6
fault_code:c9ca44276565,INVOLVES_COMPONENT,component:9f8d394ef97e,6
fault_code:ca3512f4dfa9,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:cb4e5208b4cd,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:cb4e5208b4cd,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:cb7a1d775e80,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:cc8cd1ceed58,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:ceab25abfedc,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:cf06ed6df6eb,BELONGS_TO_SYSTEM,system:c763cf2eda0d,6
fault_code:cf06ed6df6eb,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:cf06ed6df6eb,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:cf2f328d2485,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:cf2f328d2485,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:d321d6f7ccf9,HAS_CATEGORY,category:6e28c678070e,6
fault_code:d435a6cdd786,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:d96adb142a1f,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:da4b9237bacc,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:dbc0f0048544,INVOLVES_COMPONENT,component:23362670e490,6
fault_code:df518c2e0702,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:e114c448f4ab,BELONGS_TO_SYSTEM,system:c763cf2eda0d,6
fault_code:e114c448f4ab,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:e1822db470e6,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:e1a864f0b77f,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:e3e097dc79d8,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:e3e097dc79d8,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:e794a80eb109,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:e973a64ce098,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:e973a64ce098,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:e993215bfdaa,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:ec2b67d54675,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:ec2b67d54675,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:ecb7937db58e,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:ef7de0b7dedd,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:efa6e44dfa01,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:f0483f255e0c,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:f04b1d726c61,BELONGS_TO_SYSTEM,system:c763cf2eda0d,6
fault_code:f04b1d726c61,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:f04b1d726c61,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:f47aea8bdcbd,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:f6e1126cedeb,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:f8b5f622dcf9,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:f8b5f622dcf9,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:f8c024c4ad95,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:fa755791d050,BELONGS_TO_SYSTEM,system:c763cf2eda0d,6
fault_code:fa755791d050,INVOLVES_COMPONENT,component:3f5ad413e2f2,6
fault_code:fa755791d050,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:fbea31c7083e,OCCURS_AT_SITE,site:80f2f4bc6324,6
fault_code:fc8d9e6e58db,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:fe2fb474076a,BELONGS_TO_SYSTEM,system:4c37a1152ef3,6
fault_code:fe5dbbcea5ce,OCCURS_AT_SITE,site:e3ad73b7808e,6
fault_code:00057717c48a,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:00057717c48a,HAS_NAME,fault_name:b292f0169eb9,5
fault_code:00a8a5c3f7ba,OCCURS_AT_SITE,site:80f2f4bc6324,5
fault_code:00d77b942e97,BELONGS_TO_SYSTEM,system:3b38804e36bc,5
fault_code:00d77b942e97,HAS_NAME,fault_name:6450cb2e4572,5
fault_code:00d77b942e97,INVOLVES_COMPONENT,component:a3a976f1827a,5
fault_code:01252a03edfa,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:01252a03edfa,HAS_NAME,fault_name:336b8d089449,5
fault_code:0159a99ed28b,BELONGS_TO_SYSTEM,system:3b38804e36bc,5
fault_code:020c48773625,BELONGS_TO_SYSTEM,system:c763cf2eda0d,5
fault_code:020c48773625,INVOLVES_COMPONENT,component:192052579181,5
fault_code:0241fe54c043,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:0241fe54c043,HAS_NAME,fault_name:95076af7da06,5
fault_code:0266861b34b1,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:0266861b34b1,HAS_NAME,fault_name:528ca4870ae5,5
fault_code:0286dd552c9b,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:0286dd552c9b,INVOLVES_COMPONENT,component:3f5ad413e2f2,5
fault_code:034695bdec79,BELONGS_TO_SYSTEM,system:3b38f224d81f,5
fault_code:034695bdec79,HAS_NAME,fault_name:4025ecc7219b,5
fault_code:034695bdec79,INVOLVES_COMPONENT,component:9f8d394ef97e,5
fault_code:039479c0dfd5,BELONGS_TO_SYSTEM,system:3b38f224d81f,5
fault_code:039479c0dfd5,HAS_NAME,fault_name:2d98fec5ff92,5
fault_code:039479c0dfd5,INVOLVES_COMPONENT,component:9f8d394ef97e,5
fault_code:03de34d8b1a7,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:03de34d8b1a7,HAS_NAME,fault_name:4fdab2464c1f,5
fault_code:0486ffb0d9c8,OCCURS_AT_SITE,site:80f2f4bc6324,5
fault_code:04bd21db8876,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:04bd21db8876,HAS_NAME,fault_name:df03254e2c47,5
fault_code:04bd21db8876,INVOLVES_COMPONENT,component:9f8d394ef97e,5
fault_code:04d7a9438986,HAS_NAME,fault_name:9b64691304f3,5
fault_code:04f1241ed2b1,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:0519a3b8d19f,BELONGS_TO_SYSTEM,system:3b38804e36bc,5
fault_code:0519a3b8d19f,HAS_NAME,fault_name:313ff892df6f,5
fault_code:0519a3b8d19f,INVOLVES_COMPONENT,component:37d132ed1701,5
fault_code:05313d3390a4,BELONGS_TO_SYSTEM,system:bfc8eeb8b8f4,5
fault_code:05313d3390a4,HAS_NAME,fault_name:46b07a8a9f70,5
fault_code:05580caed314,OCCURS_AT_SITE,site:80f2f4bc6324,5
fault_code:05a53e3696e2,OCCURS_AT_SITE,site:80f2f4bc6324,5
fault_code:05cd62a7341b,HAS_NAME,fault_name:905e834da1ef,5
fault_code:05ef8ea874d9,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:05ef8ea874d9,HAS_NAME,fault_name:ccc91976a4b8,5
fault_code:05ef8ea874d9,INVOLVES_COMPONENT,component:9a7e01b8ce50,5
fault_code:06118381eb1c,BELONGS_TO_SYSTEM,system:3b38f224d81f,5
fault_code:06118381eb1c,HAS_NAME,fault_name:c8ddba565e1f,5
fault_code:06118381eb1c,INVOLVES_COMPONENT,component:192052579181,5
fault_code:06118381eb1c,INVOLVES_COMPONENT,component:9f8d394ef97e,5
fault_code:06118381eb1c,INVOLVES_COMPONENT,component:fa7a63c409ef,5
fault_code:06be19ff5cbf,INVOLVES_COMPONENT,component:3f5ad413e2f2,5
fault_code:06be19ff5cbf,OCCURS_AT_SITE,site:80f2f4bc6324,5
fault_code:06cb3f00aa09,INVOLVES_COMPONENT,component:3f5ad413e2f2,5
fault_code:0707dcc10ec1,OCCURS_AT_SITE,site:80f2f4bc6324,5
fault_code:0711e02dbfd5,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:0711e02dbfd5,HAS_NAME,fault_name:e3ca396905ca,5
fault_code:0716d9708d32,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:0734191fd7da,BELONGS_TO_SYSTEM,system:3b38804e36bc,5
fault_code:0734191fd7da,HAS_NAME,fault_name:db4a4e6f9b53,5
fault_code:0734191fd7da,INVOLVES_COMPONENT,component:37d132ed1701,5
fault_code:073cc7aeb9b2,HAS_NAME,fault_name:01fccfb28ab1,5
fault_code:07906bd1b15a,HAS_NAME,fault_name:1c1b37725fbc,5
fault_code:079fcb03b8a5,BELONGS_TO_SYSTEM,system:bfc8eeb8b8f4,5
fault_code:079fcb03b8a5,HAS_NAME,fault_name:cbc9a74affa3,5
fault_code:07fd89a40a37,BELONGS_TO_SYSTEM,system:c763cf2eda0d,5
fault_code:07fd89a40a37,INVOLVES_COMPONENT,component:3f5ad413e2f2,5
fault_code:07fd89a40a37,OCCURS_AT_SITE,site:80f2f4bc6324,5
fault_code:097ccd4f03d9,INVOLVES_COMPONENT,component:78e42e38cf11,5
fault_code:097ccd4f03d9,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:0984fb537cc0,BELONGS_TO_SYSTEM,system:3b38f224d81f,5
fault_code:0984fb537cc0,HAS_NAME,fault_name:480d57b41068,5
fault_code:0984fb537cc0,INVOLVES_COMPONENT,component:9f8d394ef97e,5
fault_code:09c090335b57,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:0a3d206b3988,BELONGS_TO_SYSTEM,system:3b38804e36bc,5
fault_code:0a57cb53ba59,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:0a94e713a611,BELONGS_TO_SYSTEM,system:3b38f224d81f,5
fault_code:0a94e713a611,HAS_NAME,fault_name:b4734341b0d7,5
fault_code:0a94e713a611,INVOLVES_COMPONENT,component:9f8d394ef97e,5
fault_code:0ade7c2cf97f,BELONGS_TO_SYSTEM,system:3b38804e36bc,5
fault_code:0ade7c2cf97f,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:0aeee979a64d,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:0aeee979a64d,HAS_NAME,fault_name:2a71f896a507,5
fault_code:0b6a63765cf0,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:0b7f5ada6bdd,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:0b8d6a6acdc6,BELONGS_TO_SYSTEM,system:bfc8eeb8b8f4,5
fault_code:0b8d6a6acdc6,HAS_NAME,fault_name:dd51cbd31767,5
fault_code:0bad865a02d8,HAS_CATEGORY,category:6e28c678070e,5
fault_code:0bad865a02d8,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:0be50372ac88,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:0c0f6b6d0fbc,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:0c0f6b6d0fbc,INVOLVES_COMPONENT,component:3f5ad413e2f2,5
fault_code:0c24fb1a52a1,HAS_NAME,fault_name:dc18d4768544,5
fault_code:0c24fb1a52a1,INVOLVES_COMPONENT,component:fa7a63c409ef,5
fault_code:0c3438f797b4,BELONGS_TO_SYSTEM,system:99c78a2d4286,5
fault_code:0c3438f797b4,HAS_NAME,fault_name:10f0adf0918d,5
fault_code:0c85f8a83d06,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:0c85f8a83d06,HAS_NAME,fault_name:a4e9cffd4037,5
fault_code:0ca9277f91e4,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:0dbf540e20a6,BELONGS_TO_SYSTEM,system:c763cf2eda0d,5
fault_code:0dbf540e20a6,HAS_NAME,fault_name:ad5d158cfa3b,5
fault_code:0dbf540e20a6,INVOLVES_COMPONENT,component:3f5ad413e2f2,5
fault_code:0dd8e2fe2969,BELONGS_TO_SYSTEM,system:3b38804e36bc,5
fault_code:0dd8e2fe2969,HAS_NAME,fault_name:1be2096e4ab2,5
fault_code:0dd8e2fe2969,INVOLVES_COMPONENT,component:a3a976f1827a,5
fault_code:0e39fca37985,BELONGS_TO_SYSTEM,system:c763cf2eda0d,5
fault_code:0e39fca37985,HAS_NAME,fault_name:2f5ebf49095f,5
fault_code:0e39fca37985,INVOLVES_COMPONENT,component:3f5ad413e2f2,5
fault_code:0ec09ef9836d,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:0eccc6abbe8b,BELONGS_TO_SYSTEM,system:ef0bc1540cb3,5
fault_code:0eccc6abbe8b,HAS_NAME,fault_name:a8c54628c9ce,5
fault_code:0eccc6abbe8b,INVOLVES_COMPONENT,component:38d0a8358b11,5
fault_code:0f397131f851,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:0f397131f851,HAS_NAME,fault_name:f29ab3f08f88,5
fault_code:0fb914ab018d,OCCURS_AT_SITE,site:80f2f4bc6324,5
fault_code:0fdf6a63ef21,OCCURS_AT_SITE,site:80f2f4bc6324,5
fault_code:1062528d8813,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:1062528d8813,HAS_NAME,fault_name:19f9f559239d,5
fault_code:1062528d8813,INVOLVES_COMPONENT,component:816c022c4800,5
fault_code:10d293a95915,OCCURS_AT_SITE,site:80f2f4bc6324,5
fault_code:111c78a9861e,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:111c78a9861e,HAS_NAME,fault_name:35a1722affc0,5
fault_code:1129d0b7ee5a,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:114d4eefde1d,INVOLVES_COMPONENT,component:38d0a8358b11,5
fault_code:1169cb98da0e,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:1169cb98da0e,HAS_NAME,fault_name:4833214b927e,5
fault_code:1169cb98da0e,INVOLVES_COMPONENT,component:23362670e490,5
fault_code:1176c69d6d64,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:1176c69d6d64,HAS_NAME,fault_name:da0f8b7481e2,5
fault_code:12421ffdde96,BELONGS_TO_SYSTEM,system:bfc8eeb8b8f4,5
fault_code:12421ffdde96,HAS_NAME,fault_name:215d20719c7e,5
fault_code:1266c19d7fa1,BELONGS_TO_SYSTEM,system:3b38f224d81f,5
fault_code:1266c19d7fa1,HAS_NAME,fault_name:7b7514ebf849,5
fault_code:1266c19d7fa1,INVOLVES_COMPONENT,component:38d0a8358b11,5
fault_code:1266c19d7fa1,INVOLVES_COMPONENT,component:7af89b937f67,5
fault_code:12c6fc06c99a,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:12c6fc06c99a,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:12f0de3dc76e,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:12f7f7f68f38,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:12f7f7f68f38,HAS_NAME,fault_name:6b67084dbfe2,5
fault_code:12f7f7f68f38,INVOLVES_COMPONENT,component:9a7e01b8ce50,5
fault_code:12fdf657c3c2,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:12fdf657c3c2,HAS_NAME,fault_name:f3e6058332d5,5
fault_code:13382057eb88,BELONGS_TO_SYSTEM,system:8c1bbba6e634,5
fault_code:13382057eb88,HAS_NAME,fault_name:321ed1277ba2,5
fault_code:1352246e3327,INVOLVES_COMPONENT,component:3f5ad413e2f2,5
fault_code:135debd48370,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:13682ac41860,OCCURS_AT_SITE,site:e3ad73b7808e,5
fault_code:14019988a920,OCCURS_AT_SITE,site:80f2f4bc6324,5
fault_code:1407c2b75f43,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
fault_code:1409f59a4361,BELONGS_TO_SYSTEM,system:4c37a1152ef3,5
